city,hotel_name,hotel_price,hotel_position,hotel_review,hotel_rating_star,hotel_description,hotel_url
Bayeux,Largo Bayeux,€ 2 307,150 m du centre,Bien ,0,Maison de vacances entière. 3 chambres. 3 salles de bains. 1 cuisine. 90 m²,https://www.booking.com/hotel/fr/largo-bayeux.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1015588701_374075867_6_0_0&highlighted_blocks=1015588701_374075867_6_0_0&matching_block_id=1015588701_374075867_6_0_0&sr_pri_blocks=1015588701_374075867_6_0_0__230720&from=searchresults
Bayeux,La Ferme de la Gronde,€ 1 511,"4,3 km de : Bayeux",Bien ,0,Appartement entier. 2 chambres. 1 salon. 2 salles de bains. 1 cuisine. 180 m²,https://www.booking.com/hotel/fr/la-ferme-de-la-gronde.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=37589002_416971627_4_0_0&highlighted_blocks=37589002_416971627_4_0_0&matching_block_id=37589002_416971627_4_0_0&sr_pri_blocks=37589002_416971627_4_0_0__151120&from=searchresults
Bayeux,Studio Neptune,€ 570,"9,1 km de : Bayeux",Bien ,0,Appartement entier. 1 chambre. 1 salle de bains. 1 cuisine. 21 m²,https://www.booking.com/hotel/fr/neptune-arromanches-les-bains.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=894930501_359996981_2_0_0&highlighted_blocks=894930501_359996981_2_0_0&matching_block_id=894930501_359996981_2_0_0&sr_pri_blocks=894930501_359996981_2_0_0__57009&from=searchresults
Bayeux,Au cœur de Port,€ 745,"8,5 km de : Bayeux",Très bien,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 1 cuisine. 40 m²,https://www.booking.com/hotel/fr/au-coeur-de-port.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1234494001_395401741_4_0_0&highlighted_blocks=1234494001_395401741_4_0_0&matching_block_id=1234494001_395401741_4_0_0&sr_pri_blocks=1234494001_395401741_4_0_0__74450&from=searchresults
Bayeux,Logis Hôtel La Rosière,€ 958,"6,4 km de : Bayeux",Très bien,6,,https://www.booking.com/hotel/fr/la-rosiere.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=5854729_363693487_2_2_0&highlighted_blocks=5854729_363693487_2_2_0&matching_block_id=5854729_363693487_2_2_0&sr_pri_blocks=5854729_363693487_2_2_0__95790&from=searchresults
Bayeux,Camping Aire Natuelle d'Agy,€ 423,"6,6 km de : Bayeux",Exceptionnel,0,Emplacement nu,https://www.booking.com/hotel/fr/camping-aire-natuelle-d-agy.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1231061001_398987750_2_0_0&highlighted_blocks=1231061001_398987750_2_0_0&matching_block_id=1231061001_398987750_2_0_0&sr_pri_blocks=1231061001_398987750_2_0_0__42280&from=searchresults
Bayeux,A la Lueur des Prés,€ 1 168,"8,8 km de : Bayeux",Exceptionnel,0,,https://www.booking.com/hotel/fr/a-la-lueur-des-pres.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1055891607_377762849_2_1_0&highlighted_blocks=1055891607_377762849_2_1_0&matching_block_id=1055891607_377762849_2_1_0&sr_pri_blocks=1055891607_377762849_2_1_0__116836&from=searchresults
Bayeux,Hotel Eisenhower,€ 1 236,9 km de : Bayeux,Bien ,0,,https://www.booking.com/hotel/fr/kinghotel.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=105718304_390779113_2_2_0&highlighted_blocks=105718304_390779113_2_2_0&matching_block_id=105718304_390779113_2_2_0&sr_pri_blocks=105718304_390779113_2_2_0__123592&from=searchresults
Bayeux,Château d'Agy,€ 1 270,"7,2 km de : Bayeux",Fabuleux ,0,,https://www.booking.com/hotel/fr/chambre-ansilde-chateau-d-agy.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1137679902_386483434_2_1_0&highlighted_blocks=1137679902_386483434_2_1_0&matching_block_id=1137679902_386483434_2_1_0&sr_pri_blocks=1137679902_386483434_2_1_0__126980&from=searchresults
Bayeux,la queue du chat,€ 2 937,"7,8 km de : Bayeux",Bien ,0,,https://www.booking.com/hotel/fr/la-queue-du-chat-etreham2.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1261414501_398756356_14_0_0&highlighted_blocks=1261414501_398756356_14_0_0&matching_block_id=1261414501_398756356_14_0_0&sr_pri_blocks=1261414501_398756356_14_0_0__293720&from=searchresults
Bayeux,Au bon repos,€ 6 601,"6,4 km de : Bayeux",Bien ,0,Villa entière. 4 chambres. 1 salle de bains. 1 cuisine. 140 m²,https://www.booking.com/hotel/fr/au-bon-repos-maisons.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1187712201_391119561_8_0_0&highlighted_blocks=1187712201_391119561_8_0_0&matching_block_id=1187712201_391119561_8_0_0&sr_pri_blocks=1187712201_391119561_8_0_0__660100&from=searchresults
Bayeux,Gold Beach Hotel & RESIDENCE,€ 784,"11,1 km de : Bayeux",Bien ,6,Appartement entier. 1 chambre. 1 salle de bains. 22 m²,https://www.booking.com/hotel/fr/c2a-residence-gold-beach.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=27393503_106164712_2_2_0_269109&highlighted_blocks=27393503_106164712_2_2_0_269109&matching_block_id=27393503_106164712_2_2_0_269109&sr_pri_blocks=27393503_106164712_2_2_0_269109_78390&from=searchresults
Bayeux,Hôtel Le Manoir De Mathan Crépon à la campagne 5 mn d'Arromanches et 10 mn de Bayeux,€ 789,"11,7 km de : Bayeux",Exceptionnel,6,,https://www.booking.com/hotel/fr/le-manoir-de-mathan.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=5456705_344387130_0_2_0&highlighted_blocks=5456705_344387130_0_2_0&matching_block_id=5456705_344387130_0_2_0&sr_pri_blocks=5456705_344387130_0_2_0__78890&from=searchresults
Bayeux,Camping le Clos de Balleroy,€ 1 057,"13,3 km de : Bayeux",Bien ,6,Mobile home. 2 chambres. 1 salon. 1 salle de bains. 35 m²,https://www.booking.com/hotel/fr/camping-le-clos-de-balleroy.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=49266501_205810618_5_0_0&highlighted_blocks=49266501_205810618_5_0_0&matching_block_id=49266501_205810618_5_0_0&sr_pri_blocks=49266501_205810618_5_0_0__105740&from=searchresults
Bayeux,La Cremaillere Hôtel-Restaurant,€ 1 241,"19,1 km de : Bayeux",Très bien,6,,https://www.booking.com/hotel/fr/la-cremaillere-le-gytan.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=7998101_265501607_0_42_0&highlighted_blocks=7998101_265501607_0_42_0&matching_block_id=7998101_265501607_0_42_0&sr_pri_blocks=7998101_265501607_0_42_0__124140&from=searchresults
Bayeux,Bed & Breakfast Chateau Les Cèdres,€ 1 848,"15,3 km de : Bayeux",Fabuleux ,0,,https://www.booking.com/hotel/fr/les-cedres-bretteville-l-39-orgueilleuse.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=182043405_375602315_2_33_0&highlighted_blocks=182043405_375602315_2_33_0&matching_block_id=182043405_375602315_2_33_0&sr_pri_blocks=182043405_375602315_2_33_0__184800&from=searchresults
Bayeux,Hotel restaurant La Pêcherie - Le manoir d'à coté - Les 5 ruches -Logis hôtels,€ 1 030,"18,9 km de : Bayeux",Très bien,6,,https://www.booking.com/hotel/fr/la-pecherie.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=17361605_80170768_0_42_0&highlighted_blocks=17361605_80170768_0_42_0&matching_block_id=17361605_80170768_0_42_0&sr_pri_blocks=17361605_80170768_0_42_0__103005&from=searchresults
Bayeux,L’R du port,€ 732,"18,6 km de : Bayeux",Note,0,,https://www.booking.com/hotel/fr/r-du-port.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=909487101_362129966_2_2_0&highlighted_blocks=909487101_362129966_2_2_0&matching_block_id=909487101_362129966_2_2_0&sr_pri_blocks=909487101_362129966_2_2_0__73182&from=searchresults
Bayeux,Cottage du Long Vey,€ 1 329,"19,2 km de : Bayeux",,0,Maison de vacances entière. 3 chambres. 1 salle de bains. 1 cuisine. 120 m²,https://www.booking.com/hotel/fr/cottage-du-long-vey.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=1367307301_408982085_6_0_0&highlighted_blocks=1367307301_408982085_6_0_0&matching_block_id=1367307301_408982085_6_0_0&sr_pri_blocks=1367307301_408982085_6_0_0__132859&from=searchresults
Bayeux,Au Bonheur Nomade,€ 1 370,"18,6 km de : Bayeux",Très bien,0,Chalet entier. 2 chambres. 1 salon. 1 salle de bains. 1 cuisine. 25 m²,https://www.booking.com/hotel/fr/au-bonheur-nomade-livry5.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=f9700d6a6df1acce38fd0f589d1dd990&srepoch=1752856551&all_sr_blocks=168752714_200775281_4_0_0&highlighted_blocks=168752714_200775281_4_0_0&matching_block_id=168752714_200775281_4_0_0&sr_pri_blocks=168752714_200775281_4_0_0__137007&from=searchresults
Strasbourg,Modernité strasbourgeoise,€ 400,"2,3 km du centre",Bien ,0,Appartement entier. 1 chambre. 1 salle de bains. 19 m²,https://www.booking.com/hotel/fr/modernite-strasbourgeoise.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=1402793601_412100045_2_0_0&highlighted_blocks=1402793601_412100045_2_0_0&matching_block_id=1402793601_412100045_2_0_0&sr_pri_blocks=1402793601_412100045_2_0_0__39985&from=searchresults
Paris,Panam Hotel PARIS GAMBETTA- Place Gambetta-Mairie du 20 emme,€ 661,"3,6 km du centre",Bien ,6,,https://www.booking.com/hotel/fr/super.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=75384357a2baee24656c236565446945&srepoch=1752856551&all_sr_blocks=57220602_88551538_0_2_0&highlighted_blocks=57220602_88551538_0_2_0&matching_block_id=57220602_88551538_0_2_0&sr_pri_blocks=57220602_88551538_0_2_0__66052&from=searchresults
Strasbourg,ibis Styles Strasbourg Avenue du Rhin,€ 858,"2,8 km du centre",Très bien,6,,https://www.booking.com/hotel/fr/ibis-strasbourg-avenue-du-rhin.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=67612801_412038889_2_1_0&highlighted_blocks=67612801_412038889_2_1_0&matching_block_id=67612801_412038889_2_1_0&sr_pri_blocks=67612801_412038889_2_1_0__85822&from_sustainable_property_sr=1&from=searchresults
Strasbourg,Residence Inn by Marriott Strasbourg,€ 893,"2,1 km du centre",Superbe,8,Studio entier. 1 salle de bains. 1 cuisine. 22 m²,https://www.booking.com/hotel/fr/residence-inn-by-marriott-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=890783101_359178852_0_1_0&highlighted_blocks=890783101_359178852_0_1_0&matching_block_id=890783101_359178852_0_1_0&sr_pri_blocks=890783101_359178852_0_1_0__89304&from=searchresults
Strasbourg,ibis Strasbourg Centre Gare,€ 794,"0,7 km du centre",Très bien,6,,https://www.booking.com/hotel/fr/ibis-strasbourg-centre-gare.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=56905503_376292837_2_2_0&highlighted_blocks=56905503_376292837_2_2_0&matching_block_id=56905503_376292837_2_2_0&sr_pri_blocks=56905503_376292837_2_2_0__79360&from=searchresults
Strasbourg,ibis Styles Strasbourg Stade de la Meinau,€ 761,3 km du centre,Bien ,6,,https://www.booking.com/hotel/fr/ibis-strasbourg-la-meinau.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=54375402_376292182_2_1_0&highlighted_blocks=54375402_376292182_2_1_0&matching_block_id=54375402_376292182_2_1_0&sr_pri_blocks=54375402_376292182_2_1_0__76068&from_sustainable_property_sr=1&from=searchresults
Strasbourg,Best Western Plus Monopole Métropole,€ 931,"0,5 km du centre",Superbe,8,,https://www.booking.com/hotel/fr/monopolemetropole.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5010222_121742173_2_2_0_799433&highlighted_blocks=5010222_121742173_2_2_0_799433&matching_block_id=5010222_121742173_2_2_0_799433&sr_pri_blocks=5010222_121742173_2_2_0_799433_93104&from_sustainable_property_sr=1&from=searchresults
Strasbourg,HANNONG Hotel & Wine Bar,€ 973,200 m du centre,Superbe,8,,https://www.booking.com/hotel/fr/tihannong.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5036501_411156599_2_2_0&highlighted_blocks=5036501_411156599_2_2_0&matching_block_id=5036501_411156599_2_2_0&sr_pri_blocks=5036501_411156599_2_2_0__97304&from=searchresults
Strasbourg,ibis Strasbourg Centre Historique,€ 653,1 km du centre,Bien ,6,,https://www.booking.com/hotel/fr/hotel-ibis-strasbourg-centre-historique.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=53828702_376291381_2_34_0&highlighted_blocks=53828702_376291381_2_34_0&matching_block_id=53828702_376291381_2_34_0&sr_pri_blocks=53828702_376291381_2_34_0__65333&from=searchresults
Strasbourg,Hilton Strasbourg,€ 933,"1,6 km du centre",Bien ,8,,https://www.booking.com/hotel/fr/hilton-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=2256807_246026689_2_34_0&highlighted_blocks=2256807_246026689_2_34_0&matching_block_id=2256807_246026689_2_34_0&sr_pri_blocks=2256807_246026689_2_34_0__93303&from_sustainable_property_sr=1&from=searchresults
Strasbourg,"Maison Rouge Strasbourg Hotel & Spa, Autograph Collection",€ 1 681,100 m du centre,Superbe,10,,https://www.booking.com/hotel/fr/maisonrouge.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5088429_279494518_2_2_0&highlighted_blocks=5088429_279494518_2_2_0&matching_block_id=5088429_279494518_2_2_0&sr_pri_blocks=5088429_279494518_2_2_0__168122&from_sustainable_property_sr=1&from=searchresults
Strasbourg,OKKO Hotels Strasbourg Centre,€ 788,"1,8 km du centre",Très bien,8,,https://www.booking.com/hotel/fr/okko-hotels-strasboug-centre-strasbourg12.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=243897101_102172523_0_2_0_1087231&highlighted_blocks=243897101_102172523_0_2_0_1087231&matching_block_id=243897101_102172523_0_2_0_1087231&sr_pri_blocks=243897101_102172523_0_2_0_1087231_78804&from=searchresults
Strasbourg,Lagrange Apart’Hotel Strasbourg Wilson,€ 765,"0,7 km du centre",Très bien,8,Studio entier. 1 salle de bains. 1 cuisine. 20 m²,https://www.booking.com/hotel/fr/lagrange-city-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=17378801_380592299_0_2_0&highlighted_blocks=17378801_380592299_0_2_0&matching_block_id=17378801_380592299_0_2_0&sr_pri_blocks=17378801_380592299_0_2_0__76504&from=searchresults
Strasbourg,Best Western Plus Hotel Villa D'est,€ 770,1 km du centre,Très bien,8,,https://www.booking.com/hotel/fr/cieldenuit.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=21021733_88547292_2_2_0&highlighted_blocks=21021733_88547292_2_2_0&matching_block_id=21021733_88547292_2_2_0&sr_pri_blocks=21021733_88547292_2_2_0__77028&from_sustainable_property_sr=1&from=searchresults
Strasbourg,Le Jean-Sébastien Bach,€ 599,"2,4 km du centre",Bien ,8,,https://www.booking.com/hotel/fr/libertelresidence.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5032402_0_2_0_0&highlighted_blocks=5032402_0_2_0_0&matching_block_id=5032402_0_2_0_0&sr_pri_blocks=5032402_0_2_0_0__59908&from=searchresults
Strasbourg,Hôtel de l'Europe by HappyCulture,€ 978,250 m du centre,Très bien,8,,https://www.booking.com/hotel/fr/leurope.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5029005_379909966_0_2_0&highlighted_blocks=5029005_379909966_0_2_0&matching_block_id=5029005_379909966_0_2_0&sr_pri_blocks=5029005_379909966_0_2_0__97804&from=searchresults
Strasbourg,Hôtel LÉONOR the place to live,€ 1 530,300 m du centre,Fabuleux ,8,,https://www.booking.com/hotel/fr/leonor-the-place-to-live.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=774038101_335656404_2_2_0&highlighted_blocks=774038101_335656404_2_2_0&matching_block_id=774038101_335656404_2_2_0&sr_pri_blocks=774038101_335656404_2_2_0__153044&from_sustainable_property_sr=1&from=searchresults
Strasbourg,Hôtel Couvent du Franciscain Centre ville,€ 779,"0,5 km du centre",Bien ,6,,https://www.booking.com/hotel/fr/couventdufranciscain.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5120203_81742873_0_2_0&highlighted_blocks=5120203_81742873_0_2_0&matching_block_id=5120203_81742873_0_2_0&sr_pri_blocks=5120203_81742873_0_2_0__77860&from=searchresults
Strasbourg,Grande terrasse parking privé,€ 1 024,"2,6 km du centre",Très bien,0,Appartement entier. 1 chambre. 1 salon. 1 salle de bains. 50 m²,https://www.booking.com/hotel/fr/grande-terrasse-parking-prive.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=1324019401_405050939_2_0_0&highlighted_blocks=1324019401_405050939_2_0_0&matching_block_id=1324019401_405050939_2_0_0&sr_pri_blocks=1324019401_405050939_2_0_0__102415&from=searchresults
Strasbourg,Mercure Strasbourg Centre Gare,€ 1 440,"0,7 km du centre",Bien ,8,,https://www.booking.com/hotel/fr/mercure-strasbourg-gare.fr.html?aid=304142&ucfs=1&arphpl=1&checkin=2025-07-18&checkout=2025-07-25&dest_id=-1471697&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=76046370001e84d5aede55b1600fc79d&srepoch=1752856551&all_sr_blocks=5935005_246090740_4_2_0&highlighted_blocks=5935005_246090740_4_2_0&matching_block_id=5935005_246090740_4_2_0&sr_pri_blocks=5935005_246090740_4_2_0__144004&from=searchresults
